Date,Australian dollar (AUD),Botswana pula (BWP),Brazilian real (BRL),Brunei dollar (BND),Canadian dollar (CAD),Chilean peso (CLP),Chinese yuan (CNY),Colombian peso (COP),Danish krone (DKK),Euro (EUR),Indian rupee (INR),Japanese yen (JPY),Korean won (KRW),Kuwaiti dinar (KWD),Malaysian ringgit (MYR),New Zealand dollar (NZD),Norwegian krone (NOK),Omani rial (OMR),Polish zloty (PLN),Qatari riyal (QAR),Saudi Arabian riyal (SAR),Singapore dollar (SGD),South African rand (ZAR),Swedish krona (SEK),Swiss franc (CHF),Thai baht (THB),Trinidadian dollar (TTD),U.A.E. dirham (AED),U.K. pound (GBP),U.S. dollar (USD)
5-Feb-1997,0.7636,4.73821,1.0455,1.736,1.3431,416.65,8.2944,1076.25,6.2775,1.18398,35.88,123.0,868.6,0.30258,2.4935,0.6919,6.445,0.3845,3.032625,3.64,3.745,1.4098,4.49,7.3535,1.4297,25.89,6.1647,3.6710000000000003,1.6275,1.0
6-Feb-1997,0.7642,4.73821,1.0462,1.736,1.3482,416.65,8.2944,1071.88,6.2945,1.18398,35.87,123.3,869.9,0.30258,2.4909,0.6899,6.476,0.3845,3.032625,3.64,3.745,1.4125,4.47,7.394,1.4255,25.9,6.1718,3.6710000000000003,1.6394,1.0
7-Feb-1997,0.7606,4.73821,1.0464,1.736,1.3492,416.65,8.2944,1070.08,6.334,1.18398,35.87,123.8,868.8499999999999,0.30258,2.4886999999999997,0.6879,6.501,0.3845,3.032625,3.64,3.745,1.41215,4.44,7.4022,1.4369999999999998,25.92,6.1770000000000005,3.6710000000000003,1.6288,1.0
10-Feb-1997,0.7605,4.73821,1.0468,1.736,1.3518,416.65,8.2944,1066.44,6.297999999999999,1.18398,35.87,122.5,867.8,0.30258,2.4886999999999997,0.6866,6.515,0.3845,3.032625,3.64,3.745,1.41215,4.42,7.332999999999999,1.421,25.9,6.183400000000001,3.6710000000000003,1.6341,1.0
11-Feb-1997,0.7586,4.73821,1.0468,1.736,1.3556,416.65,8.2944,1074.25,6.353,1.18398,35.88,123.3,867.8,0.30258,2.4886999999999997,0.6851,6.5835,0.3845,3.032625,3.64,3.745,1.4118,4.44,7.3745,1.4305,25.91,6.183400000000001,3.6710000000000003,1.6394,1.0
12-Feb-1997,0.7565,4.73821,1.0472,1.736,1.3554,416.65,8.2944,1075.17,6.3925,1.18398,35.88,124.1,869.3,0.30314,2.4865,0.6858,6.6055,0.3845,3.032625,3.64,3.745,1.419,4.41,7.4488,1.4432,25.96,6.1898,3.6710000000000003,1.6364,1.0
13-Feb-1997,0.7673,4.73821,1.0468,1.736,1.3529,416.65,8.2944,1075.51,6.417000000000001,1.18398,35.92,124.3,868.7,0.30314,2.4843,0.6879,6.614,0.3845,3.032625,3.64,3.745,1.4185,4.41,7.404,1.4469,25.98,6.1929,3.6710000000000003,1.632,1.0
14-Feb-1997,0.7638,4.73821,1.0479,1.736,1.3498,416.65,8.2944,1073.36,6.4275,1.18398,35.96,124.68,874.0,0.30337000000000003,2.4855,0.6928,6.7045,0.3845,3.032625,3.64,3.745,1.4183,4.41,7.4205,1.4572,25.98,6.1997,3.6710000000000003,1.6207,1.0
17-Feb-1997,0.7641,4.73821,1.0487,1.736,1.3516,416.65,8.2944,1075.0,6.4565,1.18398,35.9,124.63,875.0,0.3036,2.489,0.6915,6.7095,0.3845,3.032625,3.64,3.745,1.419,4.41,7.3933,1.4771,25.99,6.1987,3.6710000000000003,1.6202,1.0
18-Feb-1997,0.7668,4.73821,1.0483,1.736,1.3575,416.65,8.2944,1076.04,6.4955,1.18398,35.89,124.45,876.85,0.30378,2.4925,0.6896,6.761,0.3845,3.032625,3.64,3.745,1.4239,4.46,7.4483,1.4847,25.99,6.1932,3.6710000000000003,1.6027,1.0
19-Feb-1997,0.7644,4.73821,1.0487,1.736,1.3595,416.65,8.2944,1075.11,6.443,1.18398,35.89,124.1,878.7,0.30358,2.4873,0.6912,6.7248,0.3845,3.032625,3.64,3.745,1.4269999999999998,4.48,7.4185,1.4787,25.98,6.1989,3.6710000000000003,1.6178,1.0
20-Feb-1997,0.7688,4.73821,1.0496,1.736,1.3596,416.65,8.2944,1074.5,6.4415,1.18398,35.89,123.8,859.3,0.30351,2.488,0.6920000000000001,6.72,0.3845,3.032625,3.64,3.745,1.4267,4.49,7.432,1.4773,25.98,6.1947,3.6710000000000003,1.609,1.0
21-Feb-1997,0.7737,4.73821,1.0497,1.736,1.3622,416.65,8.2944,1074.1,6.433,1.18398,35.89,122.75,855.5,0.3033,2.4849,0.6952,6.7379999999999995,0.3845,3.032625,3.64,3.745,1.4240000000000002,4.48,7.4175,1.4743,25.96,6.1963,3.6710000000000003,1.6202,1.0
24-Feb-1997,0.7767,4.73821,1.0498,1.736,1.3619,416.65,8.2944,1073.42,6.3875,1.18398,35.9,122.7,856.7,0.30309,2.4777,0.6977,6.6865,0.3845,3.032625,3.64,3.745,1.4238,4.44,7.382999999999999,1.4595,25.94,6.2034,3.6710000000000003,1.6285,1.0
25-Feb-1997,0.7759999999999999,4.73821,1.0499,1.736,1.3596,416.65,8.2944,1078.23,6.3945,1.18398,35.89,122.3,864.4,0.30303,2.4773,0.6968,6.6355,0.3845,3.032625,3.64,3.745,1.4218,4.42,7.4065,1.4599,25.91,6.2025,3.6710000000000003,1.6372,1.0
26-Feb-1997,0.7743,4.73821,1.0503,1.736,1.3659,416.65,8.2944,1084.09,6.3765,1.18398,35.86,121.52,862.4,0.30303,2.481,0.6953,6.656000000000001,0.3845,3.032625,3.64,3.745,1.423,4.44,7.412000000000001,1.463,25.89,6.2028,3.6710000000000003,1.6380000000000001,1.0
27-Feb-1997,0.7757,4.73821,1.0509,1.736,1.3674,416.65,8.2944,1080.93,6.4435,1.18398,35.89,121.25,862.4,0.30303,2.4838,0.6936,6.694,0.3845,3.032625,3.64,3.745,1.4273,4.47,7.4667,1.4769999999999999,25.91,6.2108,3.6710000000000003,1.6278,1.0
28-Feb-1997,0.7758,4.73821,1.0507,1.736,1.3665,413.15,8.2954,1080.51,6.45,1.18398,35.89,120.78,863.9,0.30303,2.4832,0.6904,6.742000000000001,0.3845,3.05875,3.64,3.745,1.4248,4.48,7.5097,1.4771,25.89,6.211,3.6710000000000003,1.6298,1.0
3-Mar-1997,0.7804,4.73821,1.0507,1.736,1.3672,413.825,8.2959,1077.07,6.455,1.18398,35.84,120.15,864.2,0.30296999999999996,2.4835,0.6956,6.7545,0.3845,3.065875,3.64,3.745,1.4255,4.47,7.5405,1.4755,25.87,6.2062,3.6710000000000003,1.6212,1.0
4-Mar-1997,0.7912,4.73821,1.0507,1.736,1.3699,413.825,8.2959,1075.86,6.513,1.18398,35.83,121.6,863.6,0.30337,2.4776,0.7017,6.9255,0.3845,3.065875,3.64,3.745,1.426,4.44,7.609,1.4818,25.92,6.2102,3.6710000000000003,1.6172,1.0
